spA	spB	mya	mean_pct_id	frac_sig	n_hits	group
idproazur	jaricflor	785.8284401230001	36.63795323165043	0.0	945	Invertebrates
idproazur	jrhalocto	785.8284401230001	35.5357338926712	0.0	972	Invertebrates
idproazur	kaaplturb	700.334056583	36.69708448393487	0.002	913	Invertebrates
idproazur	laaliplan	1341.483290133	32.76583359674483	0.0	813	Cross-group
idproazur	laapodist	1341.483290138	30.033371686922877	0.0	486	Cross-group
idproazur	lapotnata	1341.483290138	30.840700370696997	0.0	574	Cross-group
idproazur	latrimari	1341.483290138	38.08259250783296	0.0	998	Cross-group
idproazur	lpcardepa	1341.483290133	33.38801489486072	0.0	861	Cross-group
idproazur	lpcypfusc	1341.483290132	30.713804094810204	0.0	562	Cross-group
idproazur	lpdigsang	1341.483290133	31.380025594782342	0.0	600	Cross-group
idproazur	lpelequin	1341.4832901275	34.91029294423097	0.0	966	Cross-group
idproazur	lperiangu	1341.4832901304999	30.958103215502486	0.0	666	Cross-group
idproazur	lpjunbufo	1341.483290133	36.02522266124036	0.0	941	Cross-group
idproazur	lpjuneffu	1341.483290133	37.40636570647411	0.001	982	Cross-group
idproazur	lpjunsqua	1341.483290133	31.81238752201024	0.0	621	Cross-group
idproazur	lpleeoryz	1341.483290133	28.202405058313406	0.0	392	Cross-group
idproazur	lpluzpall	1341.4832901280001	32.34975980025003	0.0	727	Cross-group
idproazur	lpluzsylv	1341.4832901280001	37.96176254482416	0.0	998	Cross-group
idproazur	lpphlprat	1341.483290131	27.115089419815035	0.0	234	Cross-group
idproazur	lpschlacu	1341.4832901295	38.17045679935883	0.0	999	Cross-group
idproazur	lpschtabe	1341.4832901295	37.27390550226264	0.0	995	Cross-group
idproazur	lpschtriq	1341.4832901295	35.8737375406022	0.001	967	Cross-group
idproazur	lsirifoet	1341.483290133	37.99956029941629	0.001	998	Cross-group
idproazur	mcanlor	700.3340566029999	26.745961833355075	0.0	179	Cross-group
idproazur	mcerela	700.3340566029999	26.45021565304111	0.0	130	Cross-group
idproazur	mdicbic	700.3340566029999	28.163067625681027	0.0	317	Cross-group
idproazur	melemax	700.3340566029999	26.836171302302827	0.0	187	Cross-group
idproazur	mlemcat	700.334056613	26.794125933748592	0.0	189	Cross-group
idproazur	mmelmel	700.3340566029999	32.189169424896946	0.0	780	Cross-group
idproazur	morcorc	700.3340566029999	26.805708640615997	0.0	195	Cross-group
idproazur	ocsyccili	871.322823703	32.34123208555857	0.0	727	Invertebrates
idproazur	qeallfusc	433.47094840299997	32.85122720398524	0.0	685	Invertebrates
idproazur	qelepcurv	433.47094840299997	29.40994742661347	0.0	407	Invertebrates
idproazur	qeorcflav	433.47094840299997	27.771590792737754	0.0	304	Invertebrates
idproazur	roscan_s	1341.483290136	32.76958575721078	0.0	699	Cross-group
idproazur	rviplat	700.3340566229999	31.443328040439464	0.0	604	Cross-group
idproazur	tnlinlong	653.0390172130001	31.89706752373521	0.0	662	Invertebrates
idproazur	tzbugstol	653.039017218	32.551639146824776	0.0	680	Invertebrates
idproazur	tzmemmemb	653.039017218	32.29467007701856	0.0	697	Invertebrates
idproazur	wpalivire	653.039017223	29.859807193636584	0.0	520	Invertebrates
idproazur	wplepclav	653.039017223	25.731079215417363	0.0	76	Invertebrates
idproazur	xblimfort	653.0390172580001	32.03663015104259	0.0	832	Invertebrates
idproazur	xggibmagu	653.0390172479999	33.02709928261026	0.0	665	Invertebrates
ieclodipt	ieecdtorr	224.9322424	33.920397421548685	0.0	517	Invertebrates
ieclodipt	ieprobifi	112.4661212	36.55963021856194	0.0	656	Invertebrates
ieclodipt	iesipalte	224.9322424	38.91312937689726	0.0	807	Invertebrates
ieclodipt	iilimluna	386.210971568	37.79901001844464	0.0	776	Invertebrates
ieclodipt	iilimmarm	386.210971568	44.12192294419919	0.0	994	Invertebrates
ieclodipt	iilimrhom	386.210971568	42.57663420935188	0.0	977	Invertebrates
ieclodipt	inchrcarn	386.210971583	40.86106317185258	0.0	877	Invertebrates
ieclodipt	ipisogram	386.210971583	33.981589104412286	0.0	573	Invertebrates
ieclodipt	ipnemdubi	386.210971573	25.40184457029212	0.0	27	Invertebrates
ieclodipt	iyabicand	386.210971558	35.50549783755362	0.0	689	Invertebrates
ieclodipt	iyambarma	386.210971568	40.23328219875064	0.0	846	Invertebrates
ieclodipt	iyanddors	386.210971573	32.8596547685883	0.0	583	Invertebrates
ieclodipt	iyanonige	386.210971588	31.658550082489324	0.0	413	Invertebrates
ieclodipt	iyapainim	386.210971573	35.3811271778183	0.0	593	Invertebrates
ieclodipt	iyathrosa	386.21097155300004	39.45999518664866	0.0	952	Invertebrates
ieclodipt	iybomhypn	386.210971588	31.58917535925561	0.003	359	Invertebrates
ieclodipt	iycoeconi	386.210971573	28.398465476678243	0.0	195	Invertebrates
ieclodipt	iyectcont	386.210971568	30.302203189951776	0.0	375	Invertebrates
ieclodipt	iylasvill	386.210971568	40.885670395259496	0.004	825	Invertebrates
ieclodipt	iymacalbo	386.210971568	40.992788306355386	0.0	886	Invertebrates
ieclodipt	iymaceuro	386.210971573	32.352630452871615	0.0	437	Invertebrates
ieclodipt	iymimdahl	386.210971588	26.246086178286248	0.0	79	Invertebrates
ieclodipt	iynomfabr	386.210971588	34.56559396713233	0.0	562	Invertebrates
ieclodipt	iynysspin	386.210971568	30.219445988283265	0.0	365	Invertebrates
ieclodipt	iyophlute	386.21097159299995	35.3997271801646	0.0	674	Invertebrates
ieclodipt	iypemlugu	386.210971573	28.375334628349336	0.0	189	Invertebrates
ieclodipt	iypripert	386.210971588	35.38597796772083	0.0	572	Invertebrates
ieclodipt	iyseltumu	386.210971568	31.650247459125055	0.0	446	Invertebrates
ieclodipt	iystephae	386.210971573	28.38127465093981	0.0	261	Invertebrates
ieclodipt	iytipfemo	386.210971608	29.83198746274232	0.0	348	Invertebrates
ieclodipt	iyvesvulg	386.210971558	42.633121348737085	0.007	967	Invertebrates
ieclodipt	iyvulbima	386.210971568	39.38773039899019	0.0	867	Invertebrates
ieclodipt	jadialine	785.828440025	35.0960360995325	0.0	583	Invertebrates
ieclodipt	janemvect	785.828440025	29.13856747193233	0.0	266	Invertebrates
ieclodipt	jaricflor	785.8284400750001	36.32876982491754	0.0	623	Invertebrates
ieclodipt	jrhalocto	785.8284400750001	33.90491836610912	0.0	661	Invertebrates
ieclodipt	kaaplturb	700.334056535	34.74291104547742	0.0	555	Invertebrates
ieclodipt	laaliplan	1341.4832900850001	30.019627422602515	0.0	324	Cross-group
ieclodipt	laapodist	1341.48329009	32.241801175149426	0.0	490	Cross-group
ieclodipt	lapotnata	1341.48329009	37.89436673769652	0.0	814	Cross-group
ieclodipt	latrimari	1341.48329009	45.85243589110847	0.0	964	Cross-group
ieclodipt	lpcardepa	1341.4832900850001	34.911089888162415	0.0	621	Cross-group
ieclodipt	lpcypfusc	1341.4832900840001	38.67511336004904	0.0	813	Cross-group
ieclodipt	lpdigsang	1341.4832900850001	37.639448762131664	0.0	805	Cross-group
ieclodipt	lpelequin	1341.4832900795	39.99645630192965	0.0	902	Cross-group
ieclodipt	lperiangu	1341.4832900825	28.5847733625914	0.0	277	Cross-group
ieclodipt	lpjunbufo	1341.4832900850001	36.949277687567125	0.0	770	Cross-group
ieclodipt	lpjuneffu	1341.4832900850001	41.59920097109944	0.0	911	Cross-group
ieclodipt	lpjunsqua	1341.4832900850001	35.98871286636001	0.0	649	Cross-group
ieclodipt	lpleeoryz	1341.4832900850001	29.92681728461432	0.0	329	Cross-group
ieclodipt	lpluzpall	1341.4832900800002	42.56650308078492	0.0	912	Cross-group
ieclodipt	lpluzsylv	1341.4832900800002	39.52769799983336	0.0	771	Cross-group
ieclodipt	lpphlprat	1341.4832900830002	28.63413113206942	0.0	257	Cross-group
ieclodipt	lpschlacu	1341.4832900815	43.01948962323151	0.002	955	Cross-group
ieclodipt	lpschtabe	1341.4832900815	41.6225134790804	0.002	940	Cross-group
ieclodipt	lpschtriq	1341.4832900815	36.58391265651932	0.002	702	Cross-group
ieclodipt	lsirifoet	1341.4832900850001	42.77496279439026	0.0	940	Cross-group
ieclodipt	mcanlor	700.334056555	25.926481409039955	0.0	67	Cross-group
ieclodipt	mcerela	700.334056555	32.18158026298213	0.0	356	Cross-group
ieclodipt	mdicbic	700.334056555	27.36993144891684	0.0	166	Cross-group
ieclodipt	melemax	700.334056555	25.543074121622983	0.0	30	Cross-group
ieclodipt	mlemcat	700.334056565	25.726610191554155	0.0	56	Cross-group
ieclodipt	mmelmel	700.334056555	32.38860742488497	0.0	547	Cross-group
ieclodipt	morcorc	700.334056555	25.48713230075212	0.0	29	Cross-group
ieclodipt	ocsyccili	871.322823655	29.77485734181009	0.0	312	Invertebrates
ieclodipt	qeallfusc	433.470948355	38.70325918171569	0.0	853	Invertebrates
ieclodipt	qelepcurv	433.470948355	29.054087519061635	0.0	247	Invertebrates
ieclodipt	qeorcflav	433.470948355	36.04337192520016	0.0	777	Invertebrates
ieclodipt	roscan_s	1341.483290088	35.17186484378489	0.0	693	Cross-group
ieclodipt	rviplat	700.334056575	31.666664502400117	0.0	471	Cross-group
ieclodipt	tnlinlong	653.0390171650001	31.74166759060229	0.0	453	Invertebrates
ieclodipt	tzbugstol	653.0390171700001	32.89854978405753	0.0	495	Invertebrates
ieclodipt	tzmemmemb	653.0390171700001	38.62257216741823	0.0	777	Invertebrates
ieclodipt	wpalivire	653.039017175	32.87442917418801	0.0	522	Invertebrates
ieclodipt	wplepclav	653.039017175	26.797038438838385	0.0	126	Invertebrates
ieclodipt	xblimfort	653.0390172100001	32.36609663236501	0.0	659	Invertebrates
ieclodipt	xggibmagu	653.0390172	31.88608635383217	0.0	430	Invertebrates
ieecdtorr	ieprobifi	224.9322424	33.24472428091504	0.0	933	Invertebrates
ieecdtorr	iesipalte	112.4661212	34.64470062697638	0.0	948	Invertebrates
ieecdtorr	iilimluna	386.210971568	32.518462916302745	0.0	869	Invertebrates
ieecdtorr	iilimmarm	386.210971568	34.58479738891061	0.0	966	Invertebrates
ieecdtorr	iilimrhom	386.210971568	33.62450790263343	0.0	994	Invertebrates
ieecdtorr	inchrcarn	386.210971583	33.65974783108123	0.0	828	Invertebrates
ieecdtorr	ipisogram	386.210971583	27.015434091171628	0.0	301	Invertebrates
ieecdtorr	ipnemdubi	386.210971573	25.05140933194035	0.0	7	Invertebrates
ieecdtorr	iyabicand	386.210971558	32.59355391094649	0.0	967	Invertebrates
ieecdtorr	iyambarma	386.210971568	31.53627395831617	0.0	855	Invertebrates
ieecdtorr	iyanddors	386.210971573	29.233634317608484	0.0	660	Invertebrates
ieecdtorr	iyanonige	386.210971588	31.501823070193517	0.0	864	Invertebrates
ieecdtorr	iyapainim	386.210971573	30.326151954377647	0.0	722	Invertebrates
ieecdtorr	iyathrosa	386.21097155300004	30.94078396821257	0.0	957	Invertebrates
ieecdtorr	iybomhypn	386.210971588	28.707276734317368	0.0	547	Invertebrates
ieecdtorr	iycoeconi	386.210971573	25.54447949425741	0.0	74	Invertebrates
ieecdtorr	iyectcont	386.210971568	27.20683349783596	0.0	311	Invertebrates
ieecdtorr	iylasvill	386.210971568	31.4593918276165	0.0	718	Invertebrates
ieecdtorr	iymacalbo	386.210971568	32.52067219795269	0.0	949	Invertebrates
ieecdtorr	iymaceuro	386.210971573	29.525490497951743	0.0	564	Invertebrates
ieecdtorr	iymimdahl	386.210971588	25.471046824826026	0.0	71	Invertebrates
ieecdtorr	iynomfabr	386.210971588	28.205069724511866	0.0	537	Invertebrates
ieecdtorr	iynysspin	386.210971568	27.920459967727915	0.0	476	Invertebrates
ieecdtorr	iyophlute	386.21097159299995	29.66952980691646	0.0	630	Invertebrates
ieecdtorr	iypemlugu	386.210971573	25.517511543060717	0.0	78	Invertebrates
ieecdtorr	iypripert	386.210971588	30.458825424426863	0.0	716	Invertebrates
ieecdtorr	iyseltumu	386.210971568	28.180309697963075	0.0	481	Invertebrates
ieecdtorr	iystephae	386.210971573	29.611040471948336	0.0	744	Invertebrates
ieecdtorr	iytipfemo	386.210971608	28.1435213032394	0.0	453	Invertebrates
ieecdtorr	iyvesvulg	386.210971558	33.74271495246557	0.0	971	Invertebrates
ieecdtorr	iyvulbima	386.210971568	30.70842594820836	0.0	790	Invertebrates
ieecdtorr	jadialine	785.828440025	32.63735600911068	0.0	965	Invertebrates
ieecdtorr	janemvect	785.828440025	29.811237605162034	0.0	557	Invertebrates
ieecdtorr	jaricflor	785.8284400750001	33.33599762117032	0.0	967	Invertebrates
ieecdtorr	jrhalocto	785.8284400750001	31.14035427264952	0.0	841	Invertebrates
ieecdtorr	kaaplturb	700.334056535	34.91359945576833	0.018	968	Invertebrates
ieecdtorr	laaliplan	1341.4832900850001	31.67993994309051	0.0	866	Cross-group
ieecdtorr	laapodist	1341.48329009	30.02486239439991	0.0	580	Cross-group
ieecdtorr	lapotnata	1341.48329009	29.164248044586067	0.0	464	Cross-group
ieecdtorr	latrimari	1341.48329009	35.10694470809414	0.0	995	Cross-group
ieecdtorr	lpcardepa	1341.4832900850001	31.25934451760108	0.0	894	Cross-group
ieecdtorr	lpcypfusc	1341.4832900840001	32.922621345495514	0.0	906	Cross-group
ieecdtorr	lpdigsang	1341.4832900850001	29.61939054594924	0.0	656	Cross-group
ieecdtorr	lpelequin	1341.4832900795	33.972396757447235	0.0	975	Cross-group
ieecdtorr	lperiangu	1341.4832900825	26.938895294271383	0.0	287	Cross-group
ieecdtorr	lpjunbufo	1341.4832900850001	33.86068866829772	0.0	920	Cross-group
ieecdtorr	lpjuneffu	1341.4832900850001	35.38857316250886	0.0	998	Cross-group
ieecdtorr	lpjunsqua	1341.4832900850001	30.67510636996744	0.0	695	Cross-group
ieecdtorr	lpleeoryz	1341.4832900850001	30.07494833816144	0.0	615	Cross-group
ieecdtorr	lpluzpall	1341.4832900800002	33.92426533033254	0.001	933	Cross-group
ieecdtorr	lpluzsylv	1341.4832900800002	35.05397651923297	0.005	998	Cross-group
ieecdtorr	lpphlprat	1341.4832900830002	26.76219969344525	0.0	274	Cross-group
ieecdtorr	lpschlacu	1341.4832900815	34.88240265234186	0.0	993	Cross-group
ieecdtorr	lpschtabe	1341.4832900815	34.73350101879596	0.0	989	Cross-group
ieecdtorr	lpschtriq	1341.4832900815	33.31989457265765	0.001	863	Cross-group
ieecdtorr	lsirifoet	1341.4832900850001	35.599408625076585	0.0	991	Cross-group
ieecdtorr	mcanlor	700.334056555	25.694447572652745	0.0	122	Cross-group
ieecdtorr	mcerela	700.334056555	25.19848101678193	0.0	29	Cross-group
ieecdtorr	mdicbic	700.334056555	27.81223936572037	0.0	359	Cross-group
ieecdtorr	melemax	700.334056555	25.706421793908245	0.0	127	Cross-group
ieecdtorr	mlemcat	700.334056565	28.34593539119505	0.0	572	Cross-group
ieecdtorr	mmelmel	700.334056555	29.250931111885144	0.0	557	Cross-group
ieecdtorr	morcorc	700.334056555	25.67907667135316	0.0	78	Cross-group
ieecdtorr	ocsyccili	871.322823655	28.07683137849809	0.0	443	Invertebrates
ieecdtorr	qeallfusc	433.470948355	31.77260134332821	0.0	916	Invertebrates
ieecdtorr	qelepcurv	433.470948355	31.68537898646186	0.0	798	Invertebrates
ieecdtorr	qeorcflav	433.470948355	28.75677599181388	0.0	557	Invertebrates
ieecdtorr	roscan_s	1341.483290088	30.724957420716223	0.0	725	Cross-group
ieecdtorr	rviplat	700.334056575	27.882816992617588	0.0	408	Cross-group
ieecdtorr	tnlinlong	653.0390171650001	26.581340012491985	0.0	284	Invertebrates
ieecdtorr	tzbugstol	653.0390171700001	30.872622777195115	0.0	653	Invertebrates
ieecdtorr	tzmemmemb	653.0390171700001	31.24320358036721	0.0	773	Invertebrates
ieecdtorr	wpalivire	653.039017175	30.559843711396105	0.0	772	Invertebrates
ieecdtorr	wplepclav	653.039017175	26.991128314387453	0.0	270	Invertebrates
ieecdtorr	xblimfort	653.0390172100001	31.87145832144231	0.0	992	Invertebrates
ieecdtorr	xggibmagu	653.0390172	30.101908906176963	0.0	740	Invertebrates
ieprobifi	iesipalte	224.9322424	31.94545338334507	0.0	985	Invertebrates
ieprobifi	iilimluna	386.210971568	31.354454405541112	0.0	950	Invertebrates
ieprobifi	iilimmarm	386.210971568	32.09527816657476	0.0	996	Invertebrates
ieprobifi	iilimrhom	386.210971568	30.634900557134287	0.0	901	Invertebrates
ieprobifi	inchrcarn	386.210971583	32.1306394283315	0.0	971	Invertebrates
ieprobifi	ipisogram	386.210971583	27.670061387538176	0.0	404	Invertebrates
ieprobifi	ipnemdubi	386.210971573	25.1801931098898	0.0	24	Invertebrates
ieprobifi	iyabicand	386.210971558	30.175966568872404	0.0	802	Invertebrates
ieprobifi	iyambarma	386.210971568	28.383435151980752	0.0	526	Invertebrates
ieprobifi	iyanddors	386.210971573	27.802296994074	0.0	564	Invertebrates
ieprobifi	iyanonige	386.210971588	29.46839278261156	0.0	656	Invertebrates
ieprobifi	iyapainim	386.210971573	30.827629008798507	0.0	876	Invertebrates
ieprobifi	iyathrosa	386.21097155300004	29.476615885907464	0.0	950	Invertebrates
ieprobifi	iybomhypn	386.210971588	26.8874931476198	0.0	300	Invertebrates
ieprobifi	iycoeconi	386.210971573	25.094191858849797	0.0	21	Invertebrates
ieprobifi	iyectcont	386.210971568	28.28275251494572	0.0	534	Invertebrates
ieprobifi	iylasvill	386.210971568	31.03415366792929	0.0	912	Invertebrates
ieprobifi	iymacalbo	386.210971568	30.57562105352837	0.0	907	Invertebrates
ieprobifi	iymaceuro	386.210971573	26.57186135550777	0.0	293	Invertebrates
ieprobifi	iymimdahl	386.210971588	25.511830885020306	0.0	84	Invertebrates
ieprobifi	iynomfabr	386.210971588	28.08154605575436	0.0	435	Invertebrates
ieprobifi	iynysspin	386.210971568	27.12366164830755	0.0	418	Invertebrates
ieprobifi	iyophlute	386.21097159299995	28.94604957530926	0.0	564	Invertebrates
ieprobifi	iypemlugu	386.210971573	25.579237536471098	0.0	83	Invertebrates
ieprobifi	iypripert	386.210971588	31.189800248051085	0.0	944	Invertebrates
ieprobifi	iyseltumu	386.210971568	27.73765712133401	0.0	456	Invertebrates
ieprobifi	iystephae	386.210971573	27.589305028998563	0.0	510	Invertebrates
ieprobifi	iytipfemo	386.210971608	27.200243110667955	0.0	413	Invertebrates
ieprobifi	iyvesvulg	386.210971558	31.49346498210217	0.0	972	Invertebrates
ieprobifi	iyvulbima	386.210971568	29.52210158202768	0.0	686	Invertebrates
ieprobifi	jadialine	785.828440025	30.409638251635037	0.0	908	Invertebrates
ieprobifi	janemvect	785.828440025	28.982367355465296	0.0	633	Invertebrates
ieprobifi	jaricflor	785.8284400750001	31.432282943388724	0.0	959	Invertebrates
ieprobifi	jrhalocto	785.8284400750001	30.206842423500348	0.0	834	Invertebrates
ieprobifi	kaaplturb	700.334056535	30.847879903789227	0.0	778	Invertebrates
ieprobifi	laaliplan	1341.4832900850001	28.259607635018547	0.0	512	Cross-group
ieprobifi	laapodist	1341.48329009	26.08908295756997	0.0	243	Cross-group
ieprobifi	lapotnata	1341.48329009	30.644300898872885	0.0	676	Cross-group
ieprobifi	latrimari	1341.48329009	33.16036063962006	0.0	980	Cross-group
ieprobifi	lpcardepa	1341.4832900850001	29.84796033755688	0.0	818	Cross-group
ieprobifi	lpcypfusc	1341.4832900840001	27.43170946773328	0.0	522	Cross-group
ieprobifi	lpdigsang	1341.4832900850001	28.48935110554682	0.0	561	Cross-group
ieprobifi	lpelequin	1341.4832900795	30.29036331626753	0.0	802	Cross-group
ieprobifi	lperiangu	1341.4832900825	27.8048432843713	0.0	627	Cross-group
ieprobifi	lpjunbufo	1341.4832900850001	31.022611548955947	0.0	940	Cross-group
ieprobifi	lpjuneffu	1341.4832900850001	31.660844713785654	0.0	997	Cross-group
ieprobifi	lpjunsqua	1341.4832900850001	29.52456254638465	0.0	742	Cross-group
ieprobifi	lpleeoryz	1341.4832900850001	29.09173698129984	0.0	719	Cross-group
ieprobifi	lpluzpall	1341.4832900800002	29.46433872997391	0.0	741	Cross-group
ieprobifi	lpluzsylv	1341.4832900800002	31.74808803575584	0.0	976	Cross-group
ieprobifi	lpphlprat	1341.4832900830002	27.673317436353425	0.0	409	Cross-group
ieprobifi	lpschlacu	1341.4832900815	32.27082804698132	0.0	998	Cross-group
ieprobifi	lpschtabe	1341.4832900815	31.85411751581961	0.0	996	Cross-group
ieprobifi	lpschtriq	1341.4832900815	30.69954562893611	0.0	893	Cross-group
ieprobifi	lsirifoet	1341.4832900850001	33.17010100007838	0.0	1000	Cross-group
ieprobifi	mcanlor	700.334056555	26.168795303218488	0.0	157	Cross-group
ieprobifi	mcerela	700.334056555	25.512553399226807	0.0	90	Cross-group
ieprobifi	mdicbic	700.334056555	26.34941225723471	0.0	307	Cross-group
ieprobifi	melemax	700.334056555	26.2351533792791	0.0	157	Cross-group
ieprobifi	mlemcat	700.334056565	28.401972204030063	0.0	590	Cross-group
ieprobifi	mmelmel	700.334056555	28.421537797058875	0.0	656	Cross-group
